,MINERAL_DEPOSIT_NO,DISCOVERY_YEAR,SITE_NO,ZONE_GDA2020,LONGITUDE_GDA2020,LATITUDE_GDA2020,SURVEY_METHOD,COMMODITY_NAME,SIGNIFICANCE,MINERAL,RELATIVE_ABUNDANCE_CODE,MINERAL_TYPE,WEATHERING_PRODUCT,Is_present
9378,10171,-,1983720,54,138.58,-34.16,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
9379,10173,-,1983752,54,138.52,-35.08,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
9380,10174,-,1983753,54,138.55,-33.44,Google Earth image,Slate,MAJOR,,,,,0
9381,10188,-,1983953,54,138.55,-35.08,Google Earth image,Clay,MAJOR,,,,,0
9382,10190,2005.0,1984011,54,138.51,-31.78,Google Earth image,Shale,MAJOR,,,,,0
9383,10195,-,1984162,54,138.05,-32.14,Google Earth image,Sandstone,MAJOR,,,,,0
9384,10200,1972.0,1984386,54,138.26,-33.91,Google Earth image,Sandstone,MAJOR,,,,,0
9385,10204,1961.0,1984433,53,136.78,-33.83,Google Earth image,Heavy Minerals,MAJOR,Garnet,RARE,ORE,N,0
9391,10205,1961.0,1984435,54,138.58,-35.07,Google Earth image,Zinc,MAJOR,Calcite,MAJOR,GANGUE,N,0
9397,10207,1963.0,1984436,53,134.3,-32.67,Google Earth image,Lime sand,MAJOR,Carbonate,ABUNDANT,ORE,N,0
9398,10208,1963.0,1984437,53,132.43,-31.99,Google Earth image,Lime sand,MAJOR,Carbonate,ABUNDANT,ORE,N,0
9399,10215,1957.0,1984513,54,138.4,-31.33,Google Earth image,Gravel,MAJOR,,,,,0
9400,10217,1951.0,1984520,54,138.38,-33.45,Google Earth image,Copper,MAJOR,Malachite,RARE,ORE,Y,0
9401,10218,1953.0,1984523,53,137.74,-28.98,Google Earth image,Sulphur,MAJOR,Sulfur,TRACE,ORE,N,0
9402,10219,1954.0,1984563,53,136.78,-33.68,Google Earth image,Marble,MAJOR,,,,,0
9403,10220,1954.0,1984564,53,136.77,-33.69,Google Earth image,Quartzite,MAJOR,,,,,0
9404,10221,-,1986168,53,136.48,-33.2,Google Earth image,Metasiltstone,MAJOR,,,,,0
9405,10226,2001.0,1986471,53,134.75,-33.09,Google Earth image,Granite,MAJOR,,,,,0
9406,10228,2001.0,1986488,53,136.26,-33.4,Google Earth image,Granite,MAJOR,,,,,0
9407,10229,2001.0,1986489,53,136.26,-33.0,Google Earth image,Gneiss,MAJOR,,,,,0
9408,10230,2001.0,2007082,53,134.77,-31.89,Google Earth image,Granite,MAJOR,,,,,0
9409,10231,2001.0,1986498,53,134.71,-33.07,Google Earth image,Granite,MAJOR,,,,,0
9410,10232,2001.0,1986517,53,136.84,-33.19,Google Earth image,Granite,MAJOR,,,,,0
9411,10233,1969.0,1987140,54,138.11,-32.48,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
9413,10234,-,1987141,54,138.02,-32.33,Google Earth image,Metasiltstone,MAJOR,,,,,0
9414,10235,-,1988077,54,138.24,-32.94,Google Earth image,Metasiltstone,MAJOR,,,,,0
9415,10238,2014.0,1987146,53,137.8,-33.88,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,Malachite,TRACE,ORE,Y,0
9428,10246,1972.0,1987941,54,138.24,-34.03,Google Earth image,Sandstone,MAJOR,,,,,0
9429,10247,1960.0,1987943,53,135.86,-34.34,Google Earth image,Quartz,MAJOR,,,,,0
9430,10252,1964.0,1987954,54,138.58,-32.67,Google Earth image,Calcrete,MAJOR,,,,,0
9431,10254,1964.0,1987956,54,138.48,-32.86,Google Earth image,Metasiltstone,MAJOR,,,,,0
9432,10265,-,1987999,54,138.02,-33.22,Google Earth image,Sand,MAJOR,,,,,0
9433,10274,1966.0,1988061,53,136.8,-33.68,Google Earth image,Marble,MAJOR,,,,,0
9434,10275,-,1988063,53,135.78,-33.55,Google Earth image,Calcrete,MAJOR,,,,,0
9435,10276,-,1988062,53,135.79,-33.55,Google Earth image,Calcrete,MAJOR,,,,,0
9436,10280,-,1988090,53,137.9,-34.44,Google Earth image,Sand,MAJOR,,,,,0
9437,10281,2001.0,1988092,53,133.95,-30.24,Google Earth image,Granite,MAJOR,,,,,0
9438,10296,-,1988151,54,138.57,-33.75,Google Earth image,Sandstone,MAJOR,,,,,0
9439,10297,-,1988152,54,138.46,-33.8,Google Earth image,Calcrete,MAJOR,,,,,0
9440,10298,-,1988153,54,138.22,-33.67,Google Earth image,Quartzite,MAJOR,,,,,0
9441,10299,-,1988154,54,138.19,-33.74,Google Earth image,Quartzite,MAJOR,,,,,0
9442,10303,1960.0,1988161,54,138.13,-33.82,Google Earth image,Sandstone,MAJOR,,,,,0
9443,10311,-,1989860,53,135.5,-34.57,Google Earth image,Limestone,MAJOR,,,,,0
9444,10312,-,1989861,53,136.06,-34.45,Google Earth image,Granite,MAJOR,,,,,0
9445,10313,1983.0,1989862,53,137.9,-34.62,Google Earth image,Silica sand,MAJOR,Quartz,ABUNDANT,ORE,N,0
9446,10315,1954.0,1989881,53,135.59,-27.63,Google Earth image,Silica,MAJOR,Quartz,ABUNDANT,ORE,Y,0
9447,10316,1954.0,1989882,53,135.76,-27.83,Google Earth image,Silica,MAJOR,Quartz,ABUNDANT,ORE,Y,0
9448,10323,-,1990574,53,137.65,-34.63,Google Earth image,Shale,MAJOR,,,,,0
9450,10324,-,1990719,53,137.89,-33.99,Google Earth image,Sand,MAJOR,,,,,0
9452,10325,1991.0,1990720,53,137.76,-33.62,"Sourced from documents (PLANS, ENV, RB,etc)",Molybdenum,MINOR,Chalcocite,TRACE,ORE,N,0
9470,10326,1900.0,1990736,54,138.01,-34.11,Google Earth image,Iron Ore,MAJOR,Hematite,ABUNDANT,ORE,Y,0
9471,10327,-,1991849,54,138.58,-33.44,Google Earth image,Metasiltstone,MAJOR,,,,,0
9472,10337,2013.0,1995342,53,134.96,-30.94,"Sourced from documents (PLANS, ENV, RB,etc)",Gold,MAJOR,Gold,RARE,ORE,N,0
9476,10347,1970.0,1995792,53,137.35,-33.11,Google Earth image,Sand,MAJOR,,,,,0
9477,10348,1949.0,1995793,53,137.34,-32.9,Google Earth image,Clay,MAJOR,,,,,0
9478,10349,1982.0,1995794,53,137.61,-32.81,Google Earth image,Sand,MAJOR,,,,,0
9479,10350,-,1995795,53,135.78,-33.99,Google Earth image,Calcrete,MAJOR,,,,,0
9480,10352,1920.0,1996528,53,137.22,-31.71,Google Earth image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
9481,10355,1920.0,1996531,53,137.69,-34.88,Google Earth image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
9482,10359,2006.0,1996609,53,132.35,-31.93,Google Earth image,Shale,MAJOR,,,,,0
9483,10360,1974.0,1996610,53,137.99,-32.8,Google Earth image,Sand,MINOR,,,,,0
9485,10361,1972.0,1996629,53,137.74,-35.02,Google Earth image,Calcrete,MINOR,Carbonate,ABUNDANT,ORE,N,0
9487,10365,1987.0,1997055,54,138.07,-29.74,"Sourced from documents (PLANS, ENV, RB,etc)",Diamond,MAJOR,Diamond,RARE,ORE,N,0
9488,10366,1994.0,1997056,53,136.68,-30.96,"Sourced from documents (PLANS, ENV, RB,etc)",Diamond,MAJOR,Diamond,RARE,ORE,N,0
9489,10367,1987.0,1997057,53,137.8,-30.04,"Sourced from documents (PLANS, ENV, RB,etc)",Diamond,MAJOR,Diamond,RARE,ORE,N,0
9490,10368,1985.0,1997058,53,136.1,-32.48,"Sourced from documents (PLANS, ENV, RB,etc)",Diamond,MAJOR,Diamond,RARE,ORE,N,0
9491,10369,1980.0,1997059,54,138.24,-32.1,"Sourced from documents (PLANS, ENV, RB,etc)",Diamond,MAJOR,Diamond,RARE,ORE,N,0
9492,10370,1984.0,1997060,54,138.17,-31.98,"Sourced from documents (PLANS, ENV, RB,etc)",Diamond,MAJOR,Diamond,RARE,ORE,N,0
9493,10371,1991.0,1997061,54,138.1,-31.88,"Sourced from documents (PLANS, ENV, RB,etc)",Diamond,MAJOR,Diamond,RARE,ORE,N,0
9494,10372,1980.0,1997071,54,138.52,-32.49,"Sourced from documents (PLANS, ENV, RB,etc)",Diamond,MAJOR,Diamond,RARE,ORE,N,0
9495,10376,-,1997075,53,137.1,-32.65,Google Earth image,Metasiltstone,MAJOR,,,,,0
9496,10385,1981.0,1997181,53,136.43,-33.13,Google Earth image,Gneiss,MAJOR,,,,,0
9497,10386,-,1997182,53,136.35,-33.07,Google Earth image,Calcrete,MAJOR,,,,,0
9498,10387,-,1997183,53,136.3,-33.28,Google Earth image,Gneiss,MAJOR,,,,,0
9499,10388,-,1997184,53,136.2,-33.52,Google Earth image,Calcrete,MAJOR,,,,,0
9500,10389,-,1997185,53,136.29,-33.71,Google Earth image,Calcrete,MAJOR,,,,,0
9501,10415,-,1997219,53,136.56,-33.62,Google Earth image,Quartzite,MAJOR,,,,,0
9502,10416,-,1997220,53,136.59,-33.62,Google Earth image,Quartzite,MAJOR,,,,,0
9503,10417,-,1997221,53,136.56,-33.71,Google Earth image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
9506,10418,-,1997222,53,136.72,-33.64,Google Earth image,Copper,MAJOR,Iron oxide (non specific),ABUNDANT,GANGUE,Y,0
9508,10419,-,1997223,53,136.75,-33.61,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
9521,10421,-,1997225,53,136.75,-33.57,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
9522,10422,-,1997226,53,135.34,-34.12,Google Earth image,Sand,MAJOR,,,,,0
9523,10423,-,1997229,53,135.35,-34.14,Google Earth image,Limestone,MAJOR,,,,,0
9524,10424,-,1997230,53,135.41,-34.15,Google Earth image,Limestone,MAJOR,,,,,0
9525,10425,1965.0,1997231,54,138.53,-30.51,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,Carbonate,ABUNDANT,GANGUE,N,0
9528,10426,-,1997232,54,138.52,-30.51,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
9529,10431,-,1997273,53,132.13,-30.77,"Sourced from documents (PLANS, ENV, RB,etc)",Garnet,MAJOR,Cordierite,RARE,ORE,N,0
9531,10432,1979.0,1997282,54,138.19,-33.25,Google Earth image,Dolomite,MAJOR,,,,,0
9532,10433,1979.0,1997283,53,133.59,-27.29,Google Earth image,Dolomite,MAJOR,,,,,0
9533,10434,1985.0,1997290,53,135.74,-33.99,Google Earth image,Calcrete,MAJOR,,,,,0
9534,10436,2012.0,1997312,53,137.55,-34.59,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,Amphibole,TRACE,GANGUE,N,0
9539,10437,1977.0,1997328,53,137.99,-32.68,Google Earth image,Dolomite,MAJOR,,,,,0
9540,10439,1985.0,1997330,52,131.76,-30.59,"Sourced from documents (PLANS, ENV, RB,etc)",Corundum,MINOR,Corundum,RARE,ORE,N,0
9544,10440,-,1997331,53,136.94,-33.48,Google Earth image,Dolomite,MAJOR,Beryl,RARE,ORE,N,0
9545,10442,1974.0,1997333,53,137.87,-33.99,Google Earth image,Limestone,MAJOR,,,,,0
9546,10443,-,1997334,54,138.54,-31.71,Google Earth image,Limestone,MAJOR,,,,,0
9547,10444,1990.0,1997335,54,138.52,-31.72,Google Earth image,Gravel,MAJOR,,,,,0
9548,10503,1984.0,2006693,53,137.64,-29.65,Google Earth image,Gravel,MINOR,,,,,0
9550,10520,2004.0,2006841,53,137.18,-31.43,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
9551,10521,1983.0,2006844,53,137.74,-34.63,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
9552,10526,1969.0,2007034,53,132.66,-31.55,"Sourced from documents (PLANS, ENV, RB,etc)",Radium,MAJOR,Jarosite,RARE,ORE,Y,0
9555,10527,1969.0,2007035,53,132.79,-31.45,"Sourced from documents (PLANS, ENV, RB,etc)",Uranium,MAJOR,Uranium Minerals (Non Specific),RARE,ORE,N,0
9556,10528,2012.0,2007039,53,136.47,-33.55,Google Earth image,Graphite,MAJOR,Graphite,MAJOR,ORE,N,0
9557,10530,2011.0,2007042,52,131.13,-29.91,GPS Averaged Position,Heavy Minerals,MAJOR,Ilmenite,ABUNDANT,ORE,N,0
9561,10531,1996.0,2007043,53,137.1,-33.24,"Sourced from documents (PLANS, ENV, RB,etc)",Iron,MAJOR,Clay mineral,MINOR,GANGUE,Y,0
9565,10532,-,2007044,53,137.12,-33.25,"Sourced from documents (PLANS, ENV, RB,etc)",Iron,MAJOR,Goethite,MINOR,ORE,Y,0
9568,10533,2000.0,2007046,53,137.14,-32.72,"Sourced from documents (PLANS, ENV, RB,etc)",Silver,MINOR,Barite,TRACE,GANGUE,N,0
9590,10535,2000.0,2007048,53,137.16,-32.74,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,,,,,0
9591,10536,1998.0,2007055,53,134.42,-33.04,Google Earth image,Granite,MAJOR,,,,,0
9592,10537,1998.0,2007056,53,134.38,-33.04,Google Earth image,Granite,MAJOR,,,,,0
9593,10538,1998.0,2007822,53,134.5,-33.09,Google Earth image,Granite,MAJOR,,,,,0
9594,10539,1998.0,2007061,53,135.12,-32.65,Google Earth image,Granite,MAJOR,,,,,0
9595,10540,1998.0,2007060,53,134.7,-32.79,Google Earth image,Granite,MAJOR,,,,,0
9596,10541,1998.0,2007071,53,135.22,-32.62,Google Earth image,Granite,MAJOR,,,,,0
9597,10542,1998.0,2007072,53,135.28,-32.67,Google Earth image,Granite,MAJOR,,,,,0
9598,10543,1998.0,2007074,53,135.22,-32.79,Google Earth image,Granite,MAJOR,,,,,0
9599,10544,1998.0,2007076,53,135.17,-32.85,Google Earth image,Granite,MAJOR,,,,,0
9600,10545,1998.0,2007077,53,135.22,-32.87,Google Earth image,Granite,MAJOR,,,,,0
9601,10546,1998.0,2007079,53,135.26,-32.81,Google Earth image,Granite,MAJOR,,,,,0
9602,10547,1998.0,2007080,53,135.25,-32.81,Google Earth image,Granite,MAJOR,,,,,0
9603,10548,1998.0,2007081,53,135.38,-32.82,Google Earth image,Granite,MAJOR,,,,,0
9604,10549,1998.0,2007083,53,135.54,-33.04,Google Earth image,Granite,MAJOR,,,,,0
9605,10550,1998.0,2007821,53,135.53,-33.0,Google Earth image,Granite,MAJOR,,,,,0
9606,10551,1998.0,2007820,53,135.7,-32.91,Google Earth image,Granite,MAJOR,,,,,0
9607,10552,1998.0,2007084,53,136.07,-32.82,Google Earth image,Granite,MAJOR,,,,,0
9608,10553,1998.0,2007085,53,136.3,-32.94,Google Earth image,Granite,MAJOR,,,,,0
9609,10554,1998.0,2007086,53,137.14,-33.38,Google Earth image,Granite,MAJOR,,,,,0
9610,10555,1998.0,2007088,53,137.06,-33.41,Google Earth image,Granite,MAJOR,,,,,0
9611,10556,-,2007817,54,138.13,-32.6,Google Earth image,Metasiltstone,MAJOR,,,,,0
9612,10581,-,2007823,54,138.24,-32.91,Google Earth image,Metasiltstone,MAJOR,,,,,0
9613,10582,-,2007824,54,138.24,-33.01,Google Earth image,Metasiltstone,MAJOR,,,,,0
9614,10583,-,2007828,53,136.15,-34.12,Google Earth image,Sand,MAJOR,,,,,0
9615,10585,-,2007831,54,138.58,-33.72,Google Earth image,Iron Ore,MINOR,,,,,0
9617,10587,2015.0,2007855,53,133.92,-32.32,Google Earth image,Sand,MAJOR,,,,,0
9618,10601,2007.0,2007902,53,133.29,-29.91,"Sourced from documents (PLANS, ENV, RB,etc)",Uranium,MAJOR,Uranium Minerals (Non Specific),TRACE,ORE,N,0
9619,10602,2007.0,2007903,53,133.59,-30.01,"Sourced from documents (PLANS, ENV, RB,etc)",Uranium,MAJOR,Uranium Minerals (Non Specific),TRACE,ORE,N,0
9620,10604,1920.0,2008294,53,136.85,-33.57,Google Earth image,Marble,MAJOR,Chrysotile,TRACE,ORE,N,0
9622,10606,-,2008296,54,138.09,-31.9,Google Earth image,Metasiltstone,MAJOR,,,,,0
9623,10607,1974.0,2008297,54,138.22,-30.87,"Sourced from documents (PLANS, ENV, RB,etc)",Uranium,MAJOR,Uranium Minerals (Non Specific),RARE,ORE,N,0
9624,10610,1973.0,2008805,53,137.36,-32.94,Google Earth image,Metasiltstone,MAJOR,,,,,0
9626,10611,1973.0,2008807,53,137.28,-32.96,Google Earth image,Metasiltstone,MAJOR,,,,,0
9627,10612,1973.0,2008808,53,137.23,-32.97,Google Earth image,Metasiltstone,MAJOR,,,,,0
9628,10613,-,2008809,53,137.18,-32.99,Google Earth image,Calcrete,MAJOR,,,,,0
9629,10614,1999.0,2008811,53,137.23,-33.04,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,,,,,0
9630,10615,1990.0,2008815,54,138.55,-31.71,Google Earth image,Gravel,MAJOR,,,,,0
9631,10616,1923.0,2008824,53,135.41,-27.39,Google Earth image,Ochre,MAJOR,,,,,0
9632,10618,1976.0,2009383,54,138.09,-33.03,Google Earth image,Sand,MINOR,,,,,0
9634,10619,1976.0,2009384,54,138.09,-32.98,Google Earth image,Dolomite,MINOR,,,,,0
9636,10621,1964.0,2009386,53,138.0,-30.11,Google Earth image,Magnesite,MAJOR,Magnesite,MAJOR,ORE,N,0
9637,10625,-,2009420,54,138.13,-33.83,Google Earth image,Metasiltstone,MAJOR,,,,,0
9638,10626,-,2009421,54,138.19,-33.8,Google Earth image,Sand,MAJOR,,,,,0
9641,10627,-,2009423,54,138.2,-33.46,Google Earth image,Sandstone,MAJOR,,,,,0
9642,10628,-,2009422,54,138.19,-33.45,Google Earth image,Sandstone,MAJOR,,,,,0
9643,10629,-,2009424,54,138.18,-33.29,Google Earth image,Metasiltstone,MAJOR,,,,,0
9644,10630,-,2009425,54,138.22,-33.31,Google Earth image,Metasiltstone,MAJOR,,,,,0
9645,10631,-,2009426,54,138.48,-32.31,Google Earth image,Metasiltstone,MAJOR,,,,,0
9646,10633,-,2009427,54,138.52,-32.15,Google Earth image,Metasiltstone,MAJOR,,,,,0
9647,10636,-,2009530,54,138.5,-32.51,Google Earth image,Sandstone,MAJOR,,,,,0
9648,10648,-,2010327,54,138.53,-30.23,Google Earth image,Metasiltstone,MAJOR,,,,,0
9649,10649,-,2010328,54,138.57,-32.56,Google Earth image,Metasiltstone,MAJOR,,,,,0
9650,10660,2014.0,2010372,53,137.7,-34.59,Google Earth image,Sand,MAJOR,,,,,0
9651,10671,-,2010903,54,138.01,-33.0,Google Earth image,Sand,MAJOR,,,,,0
9652,10672,-,2010904,54,138.16,-33.01,Google Earth image,Metasiltstone,MAJOR,,,,,0
9653,10673,-,2010905,54,138.1,-32.27,Google Earth image,Clay,MAJOR,,,,,0
9654,10674,-,2010906,54,138.26,-33.02,Google Earth image,Sandstone,MAJOR,,,,,0
9655,10675,-,2010907,54,138.49,-33.02,Google Earth image,Metasiltstone,MAJOR,,,,,0
9656,10676,-,2010908,54,138.47,-33.02,Google Earth image,Metasiltstone,MAJOR,,,,,0
9657,10677,-,2010909,54,138.51,-33.0,Google Earth image,Metasiltstone,MAJOR,,,,,0
9658,10678,-,2010910,54,138.52,-33.0,Google Earth image,Metasiltstone,MAJOR,,,,,0
9659,10679,-,2010911,54,138.52,-33.01,Google Earth image,Metasiltstone,MAJOR,,,,,0
9660,10680,-,2010912,54,138.26,-32.32,Google Earth image,Metasiltstone,MAJOR,,,,,0
9661,10693,-,2011118,54,138.45,-33.2,Google Earth image,Metasiltstone,MAJOR,,,,,0
9662,10694,-,2011119,54,138.31,-33.25,Google Earth image,Metasiltstone,MAJOR,,,,,0
9663,10697,-,2011136,53,136.36,-33.22,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
9664,10698,2000.0,2011137,53,135.94,-33.19,Google Earth image,Granite,MAJOR,,,,,0
9665,10699,2000.0,2011138,53,135.73,-33.0,Google Earth image,Granite,MAJOR,,,,,0
9666,10700,2000.0,2011140,53,135.22,-32.64,Google Earth image,Granite,MAJOR,,,,,0
9667,10701,1950.0,2011143,53,134.11,-32.91,Google Earth image,Sand,MAJOR,,,,,0
9668,10702,1975.0,2011144,53,134.35,-33.06,Google Earth image,Granite,MAJOR,,,,,0
9669,10703,2001.0,2011145,53,135.91,-33.64,Google Earth image,Sand,MAJOR,,,,,0
9670,10705,-,2011164,53,136.85,-31.18,Google Earth image,Metasiltstone,MAJOR,,,,,0
9671,10706,-,2011165,54,138.23,-29.75,Google Earth image,Ochre,MAJOR,Iron oxide (non specific),MAJOR,ORE,Y,0
9672,10707,-,2011166,53,137.67,-29.64,Google Earth image,Ochre,MAJOR,Iron oxide (non specific),MAJOR,ORE,Y,0
9673,10708,-,2011232,54,138.18,-33.06,Google Earth image,Dolomite,MAJOR,,,,,0
9674,10711,2015.0,2011382,53,136.43,-33.92,"Sourced from documents (PLANS, ENV, RB,etc)",Graphite,MAJOR,Graphite,MAJOR,ORE,N,0
9675,10715,-,2011461,54,138.1,-33.99,GPS type unknown,Copper,MAJOR,,,,,0
9676,10716,-,2011462,54,138.12,-33.94,GPS type unknown,Sand,MAJOR,,,,,0
9677,10728,1980.0,2013012,53,135.88,-32.79,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
9684,10731,1949.0,2015076,53,135.44,-34.43,Google Earth image,Talc,MAJOR,Talc,RARE,ORE,N,0
9685,10732,1940.0,2015140,53,137.08,-33.15,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
9686,10733,-,2015141,53,137.07,-33.11,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
9687,10734,-,2015142,53,137.06,-33.1,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
9688,10744,1955.0,2015548,53,137.33,-32.7,Google Earth image,Micaceous Hematite,MAJOR,Hematite,MINOR,ORE,N,0
9691,10745,1998.0,2015549,53,136.47,-33.97,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
9692,10747,1958.0,2015551,53,137.57,-35.03,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
9693,10748,-,2015552,53,137.56,-34.98,Google Earth image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
9694,10749,1984.0,2015553,52,131.18,-31.43,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
9695,10750,1984.0,2015554,53,132.57,-31.51,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
9696,10751,1984.0,2015555,53,132.77,-31.94,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
9697,10752,1960.0,2015556,53,133.96,-32.49,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
9698,10764,-,2015594,53,135.33,-34.61,Google Earth image,Lime sand,MAJOR,Carbonate,ABUNDANT,ORE,N,0
9699,10765,-,2015595,53,135.2,-34.54,Google Earth image,Lime sand,MAJOR,Carbonate,ABUNDANT,ORE,N,0
9700,10766,-,2015596,53,135.24,-33.95,Google Earth image,Lime sand,MAJOR,Carbonate,ABUNDANT,ORE,N,0
9701,10767,-,2015597,53,135.17,-33.87,Google Earth image,Lime sand,MAJOR,Carbonate,ABUNDANT,ORE,N,0
9702,10768,-,2015598,53,134.87,-33.56,Google Earth image,Lime sand,MAJOR,Carbonate,ABUNDANT,ORE,N,0
9703,10769,-,2015599,53,133.96,-32.49,Google Earth image,Lime sand,MAJOR,Carbonate,ABUNDANT,ORE,N,0
9704,10770,-,2015600,53,134.22,-32.51,Google Earth image,Lime sand,MAJOR,Carbonate,ABUNDANT,ORE,N,0
9705,10771,-,2015601,53,133.88,-32.4,Google Earth image,Lime sand,MAJOR,Carbonate,ABUNDANT,ORE,N,0
9706,10772,-,2015602,53,133.39,-32.19,Google Earth image,Lime sand,MAJOR,Carbonate,ABUNDANT,ORE,N,0
9707,10775,-,2015608,54,138.22,-32.01,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
9709,10777,-,2015610,54,138.36,-32.72,Google Earth image,Metasiltstone,MAJOR,,,,,0
9710,10781,1979.0,2015707,53,134.9,-30.69,"Sourced from documents (PLANS, ENV, RB,etc)",Coal,MAJOR,,,,,0
9712,10797,1978.0,2015736,54,138.42,-30.99,Google Earth image,Gravel,MAJOR,,,,,0
9714,10798,-,2015742,54,138.44,-31.02,Google Earth image,Manganese,MAJOR,Iron oxide (non specific),MINOR,GANGUE,Y,0
9716,10818,2003.0,2015844,53,135.45,-32.85,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
9718,10822,-,2015883,53,136.44,-33.45,Google Earth image,Quartzite,MAJOR,,,,,0
9719,10823,-,2015909,54,138.0,-32.57,Google Earth image,Metasiltstone,MAJOR,,,,,0
9720,10833,-,2015943,53,135.51,-33.09,Google Earth image,Limestone,MAJOR,,,,,0
9721,10838,2003.0,2015967,53,133.73,-29.63,"Sourced from documents (PLANS, ENV, RB,etc)",Gold,MAJOR,Gold,RARE,ORE,N,0
9722,10839,-,2015968,53,134.57,-30.69,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
9724,10840,1924.0,2015970,53,134.54,-30.71,Google Earth image,Gold,MAJOR,,,,,0
9725,10853,-,2016183,54,138.51,-30.52,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
9726,10854,-,2016184,54,138.56,-30.53,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
9727,10855,-,2016205,54,138.52,-30.44,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
9728,10856,-,2016209,54,138.51,-30.45,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
9729,10857,1984.0,2016212,53,132.18,-31.04,Google Earth image,Gypsum,MAJOR,Gypsum,MAJOR,ORE,N,0
9730,10858,1962.0,2016213,53,132.59,-31.3,Google Earth image,Gypsum,MAJOR,Gypsum,MAJOR,ORE,N,0
9731,10859,1978.0,2016214,53,132.65,-31.43,Google Earth image,Gypsum,MAJOR,Gypsum,MAJOR,ORE,N,0
9732,10863,2013.0,2016224,54,138.29,-32.52,Google Earth image,Gravel,MAJOR,,,,,0
9733,10867,2004.0,2016228,53,136.27,-33.79,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
9734,10872,2009.0,2016236,53,135.61,-27.72,"Sourced from documents (PLANS, ENV, RB,etc)",Gold,MAJOR,Gold,RARE,ORE,N,0
9737,10873,-,2016237,54,138.07,-33.27,Google Earth image,Calcrete,MAJOR,,,,,0
9738,10874,-,2016238,54,138.41,-33.74,Google Earth image,Sandstone,MAJOR,,,,,0
9739,10875,2004.0,2016290,53,135.72,-32.87,"Sourced from documents (PLANS, ENV, RB,etc)",Gold,MAJOR,Gold,RARE,ORE,Y,0
9740,10876,2005.0,2016291,53,133.54,-30.28,"Sourced from documents (PLANS, ENV, RB,etc)",Gold,MAJOR,,,,,0
9741,10886,-,2016358,53,136.83,-30.46,Google Earth image,Limestone,MAJOR,,,,,0
9742,10887,-,2016359,53,136.9,-30.45,Google Earth image,Limestone,MAJOR,,,,,0
9743,10888,-,2016360,53,136.91,-30.43,Google Earth image,Limestone,MAJOR,,,,,0
9744,10889,-,2016362,53,137.7,-32.51,Google Earth image,Sand,MAJOR,,,,,0
9745,10890,-,2016424,54,138.41,-33.19,Google Earth image,Metasiltstone,MAJOR,,,,,0
9746,10891,-,2016425,54,138.14,-33.35,Google Earth image,Metasiltstone,MAJOR,,,,,0
9747,10892,-,2016426,54,138.01,-33.31,Google Earth image,Sand,MAJOR,,,,,0
